episode,t,factory_stock,warehouse_stock_0,warehouse_stock_1,production_level,shippings_to_warehouse_0,shippings_to_warehouse_1,timestep_reward,total_reward
74,29,0.0,7.0,3.0,0,5.0,0.0,319.0,3121.0
74,30,5.0,6.0,7.0,10,0.0,5.0,-296.0,2825.0
74,31,5.0,5.0,6.0,0,0.0,0.0,124.0,2949.0
74,32,5.0,4.0,5.0,0,0.0,0.0,134.0,3083.0
74,33,0.0,7.0,3.0,0,5.0,0.0,319.0,3402.0
74,34,5.0,5.0,6.0,10,0.0,5.0,-96.0,3306.0
74,35,5.0,4.0,4.0,0,0.0,0.0,234.0,3540.0
74,36,5.0,8.0,7.0,10,5.0,5.0,-225.0,3315.0
74,37,5.0,7.0,5.0,0,0.0,0.0,216.0,3531.0
74,38,5.0,6.0,3.0,0,0.0,0.0,232.0,3763.0
74,39,0.0,5.0,5.0,0,0.0,5.0,298.0,4061.0
74,40,0.0,4.0,4.0,0,0.0,0.0,150.0,4211.0
74,41,0.0,8.0,7.0,10,5.0,5.0,-215.0,3996.0
74,42,0.0,6.0,5.0,0,0.0,0.0,326.0,4322.0
74,43,0.0,5.0,3.0,0,0.0,0.0,246.0,4568.0
74,44,5.0,3.0,7.0,10,0.0,5.0,-188.0,4380.0
74,45,0.0,5.0,6.0,0,5.0,0.0,311.0,4691.0
74,46,0.0,4.0,4.0,0,0.0,0.0,244.0,4935.0
74,47,0.0,8.0,7.0,10,5.0,5.0,-215.0,4720.0
74,48,0.0,7.0,5.0,0,0.0,0.0,226.0,4946.0
74,49,0.0,6.0,3.0,0,0.0,0.0,242.0,5188.0
75,0,0.0,3.0,4.0,10,5.0,5.0,-175.0,-175.0
75,1,0.0,7.0,8.0,10,5.0,5.0,-311.0,-486.0
75,2,0.0,6.0,6.0,0,0.0,0.0,224.0,-262.0
75,3,0.0,5.0,5.0,0,0.0,0.0,140.0,-122.0
75,4,0.0,3.0,4.0,0,0.0,0.0,250.0,128.0
75,5,0.0,6.0,8.0,10,5.0,5.0,-211.0,-83.0
75,6,0.0,5.0,7.0,0,0.0,0.0,128.0,45.0
75,7,0.0,4.0,6.0,0,0.0,0.0,138.0,183.0
75,8,5.0,7.0,3.0,10,5.0,0.0,23.0,206.0
75,9,0.0,6.0,6.0,0,0.0,5.0,194.0,400.0
75,10,0.0,4.0,5.0,0,0.0,0.0,240.0,640.0
75,11,5.0,8.0,4.0,10,5.0,0.0,-271.0,369.0
75,12,0.0,5.0,7.0,0,0.0,5.0,384.0,753.0
75,13,0.0,3.0,5.0,0,0.0,0.0,338.0,1091.0
75,14,5.0,6.0,3.0,10,5.0,0.0,-67.0,1024.0
75,15,0.0,4.0,6.0,0,0.0,5.0,298.0,1322.0
75,16,5.0,7.0,4.0,10,5.0,0.0,-77.0,1245.0
75,17,0.0,6.0,7.0,0,0.0,5.0,188.0,1433.0
75,18,0.0,4.0,5.0,0,0.0,0.0,334.0,1767.0
75,19,5.0,7.0,4.0,10,5.0,0.0,-171.0,1596.0
75,20,0.0,5.0,7.0,0,0.0,5.0,288.0,1884.0
75,21,0.0,1.0,6.0,0,0.0,0.0,438.0,2322.0
75,22,5.0,4.0,4.0,10,5.0,0.0,-65.0,2257.0
75,23,5.0,8.0,8.0,10,5.0,5.0,-325.0,1932.0
75,24,5.0,7.0,5.0,0,0.0,0.0,310.0,2242.0
75,25,5.0,6.0,4.0,0,0.0,0.0,132.0,2374.0
75,26,0.0,5.0,7.0,0,0.0,5.0,192.0,2566.0
75,27,0.0,3.0,5.0,0,0.0,0.0,338.0,2904.0
75,28,5.0,7.0,3.0,10,5.0,0.0,-167.0,2737.0
75,29,0.0,6.0,7.0,0,0.0,5.0,94.0,2831.0
75,30,0.0,4.0,5.0,0,0.0,0.0,334.0,3165.0
75,31,5.0,7.0,3.0,10,5.0,0.0,-71.0,3094.0
75,32,0.0,5.0,6.0,0,0.0,5.0,294.0,3388.0
75,33,0.0,3.0,4.0,0,0.0,0.0,344.0,3732.0
75,34,0.0,6.0,7.0,10,5.0,5.0,-111.0,3621.0
75,35,0.0,2.0,5.0,0,0.0,0.0,534.0,4155.0
75,36,5.0,5.0,2.0,10,5.0,0.0,37.0,4192.0
75,37,0.0,2.0,5.0,0,0.0,5.0,408.0,4600.0
75,38,5.0,5.0,4.0,10,5.0,0.0,-163.0,4437.0
75,39,0.0,4.0,8.0,0,0.0,5.0,96.0,4533.0
75,40,5.0,8.0,6.0,10,5.0,0.0,-189.0,4344.0
75,41,5.0,7.0,4.0,0,0.0,0.0,222.0,4566.0
75,42,0.0,4.0,7.0,0,0.0,5.0,388.0,4954.0
75,43,5.0,8.0,5.0,10,5.0,0.0,-183.0,4771.0
75,44,5.0,6.0,3.0,0,0.0,0.0,328.0,5099.0
75,45,0.0,5.0,7.0,0,0.0,5.0,98.0,5197.0
75,46,0.0,3.0,5.0,0,0.0,0.0,338.0,5535.0
75,47,5.0,7.0,3.0,10,5.0,0.0,-167.0,5368.0
75,48,0.0,5.0,6.0,0,0.0,5.0,294.0,5662.0
75,49,0.0,3.0,4.0,0,0.0,0.0,344.0,6006.0
76,0,0.0,3.0,3.0,10,5.0,5.0,-75.0,-75.0
76,1,0.0,6.0,6.0,10,5.0,5.0,-105.0,-180.0
76,2,0.0,4.0,5.0,0,0.0,0.0,240.0,60.0
76,3,5.0,8.0,4.0,10,5.0,0.0,-271.0,-211.0
76,4,0.0,7.0,7.0,0,0.0,5.0,184.0,-27.0
76,5,0.0,6.0,5.0,0,0.0,0.0,230.0,203.0
76,6,0.0,5.0,2.0,0,0.0,0.0,346.0,549.0
76,7,5.0,3.0,5.0,10,0.0,5.0,-82.0,467.0
76,8,0.0,7.0,2.0,0,5.0,0.0,323.0,790.0
76,9,5.0,5.0,4.0,10,0.0,5.0,10.0,800.0
76,10,0.0,4.0,7.0,0,0.0,5.0,196.0,996.0
76,11,5.0,8.0,4.0,10,5.0,0.0,-83.0,913.0
76,12,0.0,6.0,7.0,0,0.0,5.0,284.0,1197.0
76,13,0.0,4.0,5.0,0,0.0,0.0,334.0,1531.0
76,14,5.0,7.0,3.0,10,5.0,0.0,-71.0,1460.0
76,15,0.0,6.0,6.0,0,0.0,5.0,194.0,1654.0
76,16,0.0,4.0,3.0,0,0.0,0.0,440.0,2094.0
76,17,0.0,8.0,5.0,10,5.0,5.0,-109.0,1985.0
76,18,0.0,7.0,3.0,0,0.0,0.0,238.0,2223.0
76,19,5.0,6.0,5.0,10,0.0,5.0,-96.0,2127.0
76,20,5.0,4.0,2.0,0,0.0,0.0,436.0,2563.0
76,21,5.0,7.0,5.0,10,5.0,5.0,-113.0,2450.0
76,22,5.0,6.0,2.0,0,0.0,0.0,332.0,2782.0
76,23,0.0,4.0,5.0,0,0.0,5.0,304.0,3086.0
76,24,5.0,7.0,3.0,10,5.0,0.0,-71.0,3015.0
76,25,0.0,6.0,6.0,0,0.0,5.0,194.0,3209.0
76,26,0.0,4.0,4.0,0,0.0,0.0,340.0,3549.0
76,27,0.0,7.0,7.0,10,5.0,5.0,-115.0,3434.0
76,28,0.0,6.0,4.0,0,0.0,0.0,330.0,3764.0
76,29,5.0,5.0,8.0,10,0.0,5.0,-298.0,3466.0
76,30,5.0,4.0,6.0,0,0.0,0.0,222.0,3688.0
76,31,0.0,7.0,4.0,0,5.0,0.0,313.0,4001.0
76,32,5.0,6.0,6.0,10,0.0,5.0,-102.0,3899.0
76,33,5.0,4.0,3.0,0,0.0,0.0,430.0,4329.0
76,34,5.0,8.0,7.0,10,5.0,5.0,-319.0,4010.0
76,35,5.0,7.0,5.0,0,0.0,0.0,216.0,4226.0
76,36,5.0,6.0,3.0,0,0.0,0.0,232.0,4458.0
76,37,0.0,5.0,5.0,0,0.0,5.0,298.0,4756.0
76,38,0.0,4.0,2.0,0,0.0,0.0,350.0,5106.0
76,39,0.0,7.0,4.0,10,5.0,5.0,-3.0,5103.0
76,40,5.0,5.0,6.0,10,0.0,5.0,-2.0,5101.0
76,41,5.0,4.0,4.0,0,0.0,0.0,234.0,5335.0
76,42,5.0,8.0,8.0,10,5.0,5.0,-325.0,5010.0
76,43,5.0,6.0,5.0,0,0.0,0.0,410.0,5420.0
76,44,5.0,5.0,4.0,0,0.0,0.0,136.0,5556.0
76,45,0.0,4.0,7.0,0,0.0,5.0,196.0,5752.0
76,46,5.0,8.0,4.0,10,5.0,0.0,-83.0,5669.0
76,47,0.0,7.0,8.0,0,0.0,5.0,84.0,5753.0
76,48,0.0,5.0,6.0,0,0.0,0.0,324.0,6077.0
76,49,0.0,3.0,5.0,0,0.0,0.0,244.0,6321.0
77,0,0.0,4.0,3.0,10,5.0,5.0,-175.0,-175.0
77,1,0.0,8.0,6.0,10,5.0,5.0,-209.0,-384.0
77,2,0.0,6.0,3.0,0,0.0,0.0,432.0,48.0
77,3,5.0,4.0,7.0,10,0.0,5.0,-192.0,-144.0
77,4,0.0,8.0,5.0,0,5.0,0.0,207.0,63.0
77,5,0.0,6.0,3.0,0,0.0,0.0,338.0,401.0
77,6,5.0,4.0,7.0,10,0.0,5.0,-192.0,209.0
77,7,0.0,8.0,5.0,0,5.0,0.0,207.0,416.0
77,8,0.0,6.0,4.0,0,0.0,0.0,238.0,654.0
77,9,5.0,5.0,6.0,10,0.0,5.0,-98.0,556.0
77,10,5.0,3.0,3.0,0,0.0,0.0,434.0,990.0
77,11,5.0,6.0,7.0,10,5.0,5.0,-215.0,775.0
77,12,5.0,5.0,4.0,0,0.0,0.0,324.0,1099.0
77,13,0.0,4.0,8.0,0,0.0,5.0,96.0,1195.0
77,14,5.0,7.0,6.0,10,5.0,0.0,-89.0,1106.0
77,15,5.0,5.0,3.0,0,0.0,0.0,426.0,1532.0
77,16,0.0,3.0,7.0,0,0.0,5.0,202.0,1734.0
77,17,5.0,6.0,4.0,10,5.0,0.0,21.0,1755.0
77,18,0.0,5.0,6.0,0,0.0,5.0,292.0,2047.0
77,19,0.0,4.0,4.0,0,0.0,0.0,244.0,2291.0
77,20,0.0,7.0,6.0,10,5.0,5.0,-15.0,2276.0
77,21,0.0,6.0,3.0,0,0.0,0.0,336.0,2612.0
77,22,5.0,5.0,6.0,10,0.0,5.0,-192.0,2420.0
77,23,5.0,4.0,4.0,0,0.0,0.0,234.0,2654.0
77,24,5.0,8.0,6.0,10,5.0,5.0,-125.0,2529.0
77,25,5.0,7.0,5.0,0,0.0,0.0,122.0,2651.0
77,26,5.0,6.0,2.0,0,0.0,0.0,332.0,2983.0
77,27,0.0,5.0,5.0,0,0.0,5.0,204.0,3187.0
77,28,0.0,4.0,4.0,0,0.0,0.0,150.0,3337.0
77,29,0.0,8.0,7.0,10,5.0,5.0,-215.0,3122.0
77,30,0.0,7.0,5.0,0,0.0,0.0,226.0,3348.0
77,31,0.0,6.0,2.0,0,0.0,0.0,342.0,3690.0
77,32,5.0,5.0,5.0,10,0.0,5.0,-186.0,3504.0
77,33,5.0,4.0,2.0,0,0.0,0.0,340.0,3844.0
77,34,5.0,8.0,6.0,10,5.0,5.0,-313.0,3531.0
77,35,5.0,7.0,5.0,0,0.0,0.0,122.0,3653.0
77,36,5.0,5.0,3.0,0,0.0,0.0,332.0,3985.0
77,37,0.0,4.0,5.0,0,0.0,5.0,302.0,4287.0
77,38,5.0,7.0,3.0,10,5.0,0.0,-71.0,4216.0
77,39,0.0,5.0,7.0,0,0.0,5.0,194.0,4410.0
77,40,0.0,3.0,6.0,0,0.0,0.0,238.0,4648.0
77,41,5.0,7.0,3.0,10,5.0,0.0,-73.0,4575.0
77,42,0.0,6.0,6.0,0,0.0,5.0,194.0,4769.0
77,43,0.0,5.0,4.0,0,0.0,0.0,240.0,5009.0
77,44,5.0,3.0,6.0,10,0.0,5.0,6.0,5015.0
77,45,0.0,7.0,5.0,0,5.0,0.0,117.0,5132.0
77,46,0.0,5.0,4.0,0,0.0,0.0,242.0,5374.0
77,47,5.0,3.0,7.0,10,0.0,5.0,-94.0,5280.0
77,48,0.0,6.0,5.0,0,5.0,0.0,311.0,5591.0
77,49,0.0,4.0,3.0,0,0.0,0.0,346.0,5937.0
78,0,0.0,3.0,3.0,10,5.0,5.0,-75.0,-75.0
78,1,0.0,7.0,7.0,10,5.0,5.0,-305.0,-380.0
78,2,0.0,5.0,6.0,0,0.0,0.0,230.0,-150.0
78,3,0.0,3.0,5.0,0,0.0,0.0,244.0,94.0
78,4,5.0,6.0,3.0,10,5.0,0.0,-67.0,27.0
78,5,0.0,4.0,6.0,0,0.0,5.0,298.0,325.0
78,6,5.0,8.0,4.0,10,5.0,0.0,-177.0,148.0
78,7,0.0,6.0,7.0,0,0.0,5.0,284.0,432.0
78,8,0.0,4.0,6.0,0,0.0,0.0,234.0,666.0
78,9,5.0,8.0,4.0,10,5.0,0.0,-177.0,489.0
78,10,0.0,6.0,8.0,0,0.0,5.0,184.0,673.0
78,11,0.0,3.0,7.0,0,0.0,0.0,328.0,1001.0
78,12,5.0,6.0,5.0,10,5.0,0.0,-79.0,922.0
78,13,5.0,5.0,4.0,0,0.0,0.0,136.0,1058.0
78,14,0.0,3.0,8.0,0,0.0,5.0,196.0,1254.0
78,15,5.0,5.0,7.0,10,5.0,0.0,-85.0,1169.0
78,16,5.0,3.0,6.0,0,0.0,0.0,228.0,1397.0
78,17,0.0,6.0,5.0,0,5.0,0.0,217.0,1614.0
78,18,0.0,4.0,4.0,0,0.0,0.0,246.0,1860.0
78,19,0.0,7.0,8.0,10,5.0,5.0,-215.0,1645.0
78,20,0.0,5.0,6.0,0,0.0,0.0,324.0,1969.0
78,21,0.0,3.0,4.0,0,0.0,0.0,344.0,2313.0
78,22,0.0,5.0,8.0,10,5.0,5.0,-111.0,2202.0
78,23,0.0,4.0,6.0,0,0.0,0.0,232.0,2434.0
78,24,5.0,7.0,5.0,10,5.0,0.0,-177.0,2257.0
78,25,5.0,5.0,4.0,0,0.0,0.0,232.0,2489.0
78,26,0.0,4.0,7.0,0,0.0,5.0,196.0,2685.0
78,27,5.0,7.0,5.0,10,5.0,0.0,-83.0,2602.0
78,28,5.0,5.0,4.0,0,0.0,0.0,232.0,2834.0
78,29,0.0,3.0,7.0,0,0.0,5.0,296.0,3130.0
78,30,5.0,6.0,5.0,10,5.0,0.0,-79.0,3051.0
78,31,5.0,5.0,4.0,0,0.0,0.0,136.0,3187.0
78,32,0.0,3.0,8.0,0,0.0,5.0,196.0,3383.0
78,33,5.0,7.0,7.0,10,5.0,0.0,-285.0,3098.0
78,34,5.0,5.0,6.0,0,0.0,0.0,220.0,3318.0
78,35,5.0,4.0,5.0,0,0.0,0.0,134.0,3452.0
78,36,0.0,7.0,1.0,0,5.0,0.0,519.0,3971.0
78,37,5.0,5.0,5.0,10,0.0,5.0,-184.0,3787.0
78,38,5.0,3.0,4.0,0,0.0,0.0,240.0,4027.0
78,39,5.0,6.0,7.0,10,5.0,5.0,-121.0,3906.0
78,40,5.0,4.0,6.0,0,0.0,0.0,224.0,4130.0
78,41,0.0,8.0,5.0,0,5.0,0.0,113.0,4243.0
78,42,0.0,6.0,4.0,0,0.0,0.0,238.0,4481.0
78,43,5.0,5.0,7.0,10,0.0,5.0,-198.0,4283.0
78,44,5.0,3.0,5.0,0,0.0,0.0,328.0,4611.0
78,45,0.0,7.0,3.0,0,5.0,0.0,223.0,4834.0
78,46,5.0,6.0,6.0,10,0.0,5.0,-196.0,4638.0
78,47,5.0,4.0,4.0,0,0.0,0.0,330.0,4968.0
78,48,5.0,7.0,8.0,10,5.0,5.0,-225.0,4743.0
78,49,5.0,6.0,7.0,0,0.0,0.0,114.0,4857.0
79,0,0.0,4.0,3.0,10,5.0,5.0,-175.0,-175.0
79,1,0.0,8.0,7.0,10,5.0,5.0,-309.0,-484.0
79,2,0.0,7.0,5.0,0,0.0,0.0,226.0,-258.0
79,3,0.0,5.0,2.0,0,0.0,0.0,442.0,184.0
79,4,5.0,4.0,5.0,10,0.0,5.0,-182.0,2.0
79,5,0.0,7.0,3.0,0,5.0,0.0,319.0,321.0
79,6,5.0,6.0,5.0,10,0.0,5.0,-96.0,225.0
79,7,5.0,5.0,4.0,0,0.0,0.0,136.0,361.0
79,8,0.0,3.0,6.0,0,0.0,5.0,396.0,757.0
79,9,5.0,6.0,4.0,10,5.0,0.0,-73.0,684.0
79,10,0.0,4.0,8.0,0,0.0,5.0,192.0,876.0
79,11,5.0,8.0,7.0,10,5.0,0.0,-289.0,587.0
79,12,5.0,6.0,4.0,0,0.0,0.0,416.0,1003.0
79,13,0.0,5.0,6.0,0,0.0,5.0,292.0,1295.0
79,14,0.0,4.0,4.0,0,0.0,0.0,244.0,1539.0
79,15,0.0,8.0,7.0,10,5.0,5.0,-215.0,1324.0
79,16,0.0,6.0,4.0,0,0.0,0.0,426.0,1750.0
79,17,5.0,4.0,7.0,10,0.0,5.0,-98.0,1652.0
79,18,0.0,8.0,5.0,0,5.0,0.0,207.0,1859.0
79,19,0.0,6.0,3.0,0,0.0,0.0,338.0,2197.0
79,20,5.0,5.0,5.0,10,0.0,5.0,-92.0,2105.0
79,21,5.0,4.0,3.0,0,0.0,0.0,240.0,2345.0
79,22,5.0,8.0,6.0,10,5.0,5.0,-219.0,2126.0
79,23,5.0,6.0,4.0,0,0.0,0.0,322.0,2448.0
79,24,0.0,5.0,6.0,0,0.0,5.0,292.0,2740.0
79,25,0.0,3.0,4.0,0,0.0,0.0,344.0,3084.0
79,26,0.0,7.0,7.0,10,5.0,5.0,-211.0,2873.0
79,27,0.0,6.0,4.0,0,0.0,0.0,330.0,3203.0
79,28,5.0,5.0,6.0,10,0.0,5.0,-98.0,3105.0
79,29,5.0,3.0,3.0,0,0.0,0.0,434.0,3539.0
79,30,5.0,7.0,6.0,10,5.0,5.0,-215.0,3324.0
79,31,5.0,6.0,4.0,0,0.0,0.0,226.0,3550.0
79,32,0.0,4.0,6.0,0,0.0,5.0,392.0,3942.0
79,33,5.0,8.0,3.0,10,5.0,0.0,-77.0,3865.0
79,34,0.0,7.0,6.0,0,0.0,5.0,190.0,4055.0
79,35,0.0,6.0,5.0,0,0.0,0.0,136.0,4191.0
79,36,0.0,5.0,3.0,0,0.0,0.0,246.0,4437.0
79,37,5.0,4.0,6.0,10,0.0,5.0,-188.0,4249.0
79,38,0.0,8.0,4.0,0,5.0,0.0,213.0,4462.0
79,39,5.0,6.0,7.0,10,0.0,5.0,-106.0,4356.0
79,40,5.0,5.0,4.0,0,0.0,0.0,324.0,4680.0
79,41,0.0,4.0,6.0,0,0.0,5.0,296.0,4976.0
79,42,5.0,8.0,3.0,10,5.0,0.0,-77.0,4899.0
79,43,0.0,7.0,7.0,0,0.0,5.0,90.0,4989.0
79,44,0.0,6.0,4.0,0,0.0,0.0,330.0,5319.0
79,45,5.0,5.0,6.0,10,0.0,5.0,-98.0,5221.0
79,46,5.0,3.0,3.0,0,0.0,0.0,434.0,5655.0
79,47,5.0,6.0,5.0,10,5.0,5.0,-15.0,5640.0
79,48,5.0,5.0,3.0,0,0.0,0.0,236.0,5876.0
79,49,0.0,4.0,6.0,0,0.0,5.0,202.0,6078.0
80,0,0.0,3.0,2.0,10,5.0,5.0,25.0,25.0
80,1,0.0,7.0,5.0,10,5.0,5.0,-199.0,-174.0
80,2,0.0,6.0,2.0,0,0.0,0.0,342.0,168.0
80,3,5.0,4.0,4.0,10,0.0,5.0,14.0,182.0
80,4,5.0,8.0,7.0,10,5.0,5.0,-225.0,-43.0
80,5,5.0,7.0,5.0,0,0.0,0.0,216.0,173.0
80,6,5.0,6.0,4.0,0,0.0,0.0,132.0,305.0
80,7,0.0,5.0,7.0,0,0.0,5.0,192.0,497.0
80,8,0.0,3.0,4.0,0,0.0,0.0,438.0,935.0
80,9,0.0,7.0,6.0,10,5.0,5.0,-111.0,824.0
80,10,0.0,5.0,3.0,0,0.0,0.0,436.0,1260.0
80,11,5.0,4.0,6.0,10,0.0,5.0,-188.0,1072.0
80,12,0.0,8.0,4.0,0,5.0,0.0,213.0,1285.0
80,13,5.0,6.0,8.0,10,0.0,5.0,-206.0,1079.0
80,14,5.0,4.0,5.0,0,0.0,0.0,418.0,1497.0
80,15,0.0,8.0,3.0,0,5.0,0.0,219.0,1716.0
80,16,5.0,6.0,5.0,10,0.0,5.0,0.0,1716.0
80,17,5.0,5.0,3.0,0,0.0,0.0,236.0,1952.0
80,18,0.0,3.0,6.0,0,0.0,5.0,302.0,2254.0
80,19,5.0,7.0,4.0,10,5.0,0.0,-173.0,2081.0
80,20,0.0,6.0,7.0,0,0.0,5.0,188.0,2269.0
80,21,0.0,5.0,4.0,0,0.0,0.0,334.0,2603.0
80,22,5.0,4.0,6.0,10,0.0,5.0,-94.0,2509.0
80,23,0.0,7.0,4.0,0,5.0,0.0,313.0,2822.0
80,24,5.0,5.0,7.0,10,0.0,5.0,-102.0,2720.0
80,25,5.0,3.0,5.0,0,0.0,0.0,328.0,3048.0
80,26,0.0,7.0,3.0,0,5.0,0.0,223.0,3271.0
80,27,5.0,6.0,5.0,10,0.0,5.0,-96.0,3175.0
80,28,5.0,4.0,2.0,0,0.0,0.0,436.0,3611.0
80,29,5.0,7.0,5.0,10,5.0,5.0,-113.0,3498.0
80,30,5.0,6.0,3.0,0,0.0,0.0,232.0,3730.0
80,31,0.0,5.0,5.0,0,0.0,5.0,298.0,4028.0
80,32,0.0,4.0,3.0,0,0.0,0.0,250.0,4278.0
80,33,0.0,8.0,5.0,10,5.0,5.0,-109.0,4169.0
80,34,0.0,7.0,3.0,0,0.0,0.0,238.0,4407.0
80,35,5.0,6.0,5.0,10,0.0,5.0,-96.0,4311.0
80,36,5.0,5.0,2.0,0,0.0,0.0,336.0,4647.0
80,37,0.0,3.0,5.0,0,0.0,5.0,308.0,4955.0
80,38,5.0,7.0,2.0,10,5.0,0.0,-67.0,4888.0
80,39,0.0,6.0,6.0,0,0.0,5.0,100.0,4988.0
80,40,0.0,5.0,5.0,0,0.0,0.0,140.0,5128.0
80,41,0.0,4.0,3.0,0,0.0,0.0,250.0,5378.0
80,42,0.0,8.0,5.0,10,5.0,5.0,-109.0,5269.0
80,43,0.0,7.0,2.0,0,0.0,0.0,338.0,5607.0
80,44,5.0,5.0,4.0,10,0.0,5.0,10.0,5617.0
80,45,0.0,4.0,7.0,0,0.0,5.0,196.0,5813.0
80,46,5.0,7.0,4.0,10,5.0,0.0,17.0,5830.0
80,47,0.0,5.0,8.0,0,0.0,5.0,188.0,6018.0
80,48,0.0,4.0,5.0,0,0.0,0.0,332.0,6350.0
80,49,5.0,8.0,3.0,10,5.0,0.0,-171.0,6179.0
81,0,0.0,3.0,3.0,10,5.0,5.0,-75.0,-75.0
81,1,0.0,7.0,6.0,10,5.0,5.0,-205.0,-280.0
81,2,0.0,6.0,4.0,0,0.0,0.0,236.0,-44.0
81,3,5.0,4.0,7.0,10,0.0,5.0,-98.0,-142.0
81,4,0.0,7.0,5.0,0,5.0,0.0,307.0,165.0
81,5,0.0,5.0,3.0,0,0.0,0.0,342.0,507.0
81,6,5.0,3.0,7.0,10,0.0,5.0,-188.0,319.0
81,7,0.0,7.0,6.0,0,5.0,0.0,111.0,430.0
81,8,0.0,5.0,5.0,0,0.0,0.0,236.0,666.0
81,9,0.0,3.0,4.0,0,0.0,0.0,250.0,916.0
81,10,0.0,7.0,8.0,10,5.0,5.0,-311.0,605.0
81,11,0.0,6.0,6.0,0,0.0,0.0,224.0,829.0
81,12,0.0,4.0,4.0,0,0.0,0.0,340.0,1169.0
81,13,0.0,8.0,7.0,10,5.0,5.0,-215.0,954.0
81,14,0.0,7.0,5.0,0,0.0,0.0,226.0,1180.0
81,15,0.0,5.0,4.0,0,0.0,0.0,242.0,1422.0
81,16,5.0,4.0,7.0,10,0.0,5.0,-194.0,1228.0
81,17,0.0,7.0,5.0,0,5.0,0.0,307.0,1535.0
81,18,0.0,5.0,2.0,0,0.0,0.0,442.0,1977.0
81,19,5.0,4.0,6.0,10,0.0,5.0,-282.0,1695.0
81,20,0.0,8.0,4.0,0,5.0,0.0,213.0,1908.0
81,21,5.0,7.0,7.0,10,0.0,5.0,-206.0,1702.0
81,22,5.0,6.0,4.0,0,0.0,0.0,320.0,2022.0
81,23,0.0,2.0,7.0,0,0.0,5.0,492.0,2514.0
81,24,5.0,5.0,5.0,10,5.0,0.0,-75.0,2439.0
81,25,5.0,3.0,3.0,0,0.0,0.0,340.0,2779.0
81,26,5.0,7.0,6.0,10,5.0,5.0,-215.0,2564.0
81,27,5.0,6.0,5.0,0,0.0,0.0,126.0,2690.0
81,28,5.0,5.0,3.0,0,0.0,0.0,236.0,2926.0
81,29,0.0,0.0,6.0,0,0.0,5.0,602.0,3528.0
81,30,5.0,4.0,4.0,10,5.0,0.0,-161.0,3367.0
81,31,5.0,8.0,8.0,10,5.0,5.0,-325.0,3042.0
81,32,5.0,6.0,6.0,0,0.0,0.0,310.0,3352.0
81,33,5.0,4.0,4.0,0,0.0,0.0,330.0,3682.0
81,34,5.0,8.0,7.0,10,5.0,5.0,-225.0,3457.0
81,35,5.0,7.0,5.0,0,0.0,0.0,216.0,3673.0
81,36,5.0,5.0,4.0,0,0.0,0.0,232.0,3905.0
81,37,0.0,3.0,7.0,0,0.0,5.0,296.0,4201.0
81,38,5.0,7.0,5.0,10,5.0,0.0,-179.0,4022.0
81,39,5.0,6.0,4.0,0,0.0,0.0,132.0,4154.0
81,40,0.0,4.0,7.0,0,0.0,5.0,292.0,4446.0
81,41,5.0,8.0,5.0,10,5.0,0.0,-183.0,4263.0
81,42,5.0,7.0,2.0,0,0.0,0.0,328.0,4591.0
81,43,0.0,5.0,6.0,0,0.0,5.0,200.0,4791.0
81,44,0.0,3.0,4.0,0,0.0,0.0,344.0,5135.0
81,45,0.0,6.0,8.0,10,5.0,5.0,-211.0,4924.0
81,46,0.0,3.0,6.0,0,0.0,0.0,428.0,5352.0
81,47,5.0,6.0,4.0,10,5.0,0.0,-73.0,5279.0
81,48,0.0,4.0,7.0,0,0.0,5.0,292.0,5571.0
81,49,5.0,7.0,5.0,10,5.0,0.0,-83.0,5488.0
82,0,0.0,3.0,2.0,10,5.0,5.0,25.0,25.0
82,1,0.0,6.0,4.0,10,5.0,5.0,1.0,26.0
82,2,5.0,5.0,6.0,10,0.0,5.0,-98.0,-72.0
82,3,5.0,4.0,4.0,0,0.0,0.0,234.0,162.0
82,4,5.0,7.0,7.0,10,5.0,5.0,-125.0,37.0
82,5,5.0,6.0,6.0,0,0.0,0.0,120.0,157.0
82,6,5.0,5.0,3.0,0,0.0,0.0,330.0,487.0
82,7,0.0,3.0,5.0,0,0.0,5.0,402.0,889.0
82,8,5.0,7.0,2.0,10,5.0,0.0,-67.0,822.0
82,9,0.0,6.0,5.0,0,0.0,5.0,200.0,1022.0
82,10,0.0,4.0,4.0,0,0.0,0.0,246.0,1268.0
82,11,0.0,7.0,6.0,10,5.0,5.0,-15.0,1253.0
82,12,0.0,6.0,5.0,0,0.0,0.0,136.0,1389.0
82,13,0.0,4.0,4.0,0,0.0,0.0,246.0,1635.0
82,14,0.0,8.0,7.0,10,5.0,5.0,-215.0,1420.0
82,15,0.0,7.0,5.0,0,0.0,0.0,226.0,1646.0
82,16,0.0,5.0,3.0,0,0.0,0.0,342.0,1988.0
82,17,5.0,3.0,6.0,10,0.0,5.0,-88.0,1900.0
82,18,0.0,6.0,3.0,0,5.0,0.0,417.0,2317.0
82,19,5.0,5.0,5.0,10,0.0,5.0,-92.0,2225.0
82,20,5.0,3.0,3.0,0,0.0,0.0,340.0,2565.0
82,21,5.0,7.0,7.0,10,5.0,5.0,-315.0,2250.0
82,22,5.0,6.0,4.0,0,0.0,0.0,320.0,2570.0
82,23,0.0,5.0,7.0,0,0.0,5.0,192.0,2762.0
82,24,0.0,3.0,5.0,0,0.0,0.0,338.0,3100.0
